
"tag:nextthought.com,2011-10:OU-NTIVideo-UCOL1002_S_2015_Gateway.ntivideo.3_1_Video_6",118

"tag:nextthought.com,2011-10:OU-NTIVideo-UCOL1002_S_2015_Gateway.ntivideo.3_1_Video_1",169.0

"tag:nextthought.com,2011-10:OU-NTIVideo-UCOL1002_S_2015_Gateway.ntivideo.3_1_Video_3",188

"tag:nextthought.com,2011-10:OU-NTIVideo-UCOL1002_S_2015_Gateway.ntivideo.3_1_Video_2",43

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_Inhibitory_postsynaptic_potentials",824

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_05.02_How",137

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_Custers_Last_Stand",226

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_Vital_Center",425

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_S_2015_Business_Finance.ntivideo.video_8.Example3",458

"tag:nextthought.com,2011-10:OU-NTIVideo-ANTH4970_S_2015_Practical_Importance_of_Human_Evolution.ntivideo.video_01.01_Evolution",273

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_0.5_Protecting",123

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_Impeachment",543

"tag:nextthought.com,2011-10:OU-NTIVideo-UCOL1002_F_2014_Gateway.ntivideo.10_1_Video_1",52

"tag:nextthought.com,2011-10:OU-NTIVideo-OU_SS_001_S_2015_Gary_England_s_Tornado_Alley.ntivideo.video_4.6",318

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_respiratory_physiology_overview",105

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_04.01.02_Yahtzee_1",4494

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_S_2015_Intro_to_Computer_Programming.ntivideo.video_04.02.04_Reading_Levels",2016

"tag:nextthought.com,2011-10:OU-NTIVideo-SOC1113_S_2015_Intro_to_Sociology.ntivideo.video_janux_contacts",189

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1303_S_2015_Power_and_Elegance_of_Computational_Thinking.ntivideo.video_zuckerburg_repeat_loops",37.0

"tag:nextthought.com,2011-10:OU-NTIVideo-IAS2003_F_2014_GlobalCommunity.ntivideo.video_janux_video_features",208

"tag:nextthought.com,2011-10:OU-NTIVideo-PHIL1203_F_2014_HumanDestiny.ntivideo.video:Epicureanism_BY_Neal_Judisch",513

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_S_2015_Intro_to_Computer_Programming.ntivideo.video_HW.01.01_How_to_Submit",210

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_03.02.04_Searching",2989

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_01.07_Hydraulic",111

"tag:nextthought.com,2011-10:OU-NTIVideo-PHIL1203_F_2014_HumanDestiny.ntivideo.video:Plato,_Part_III_BY_Neal_Judisch",604

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_janux_overview",423

"tag:nextthought.com,2011-10:OU-NTIVideo-IAS2003_F_2014_GlobalCommunity.ntivideo.video_03.02",77

"tag:nextthought.com,2011-10:OU-NTIVideo-UCOL1002_S_2015_Gateway.ntivideo.11_2_Video_1",242

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_janux_video_features",208

"tag:nextthought.com,2011-10:OU-NTIVideo-IAS2003_F_2014_GlobalCommunity.ntivideo.video_Reel_Bad_Arabs",87.0

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_janux_contacts",189

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_08.10",212

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_digestion_accessory_organs",152

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_1.7_Doing",265

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_ionic_basics_part2",705

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit8_6",69

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit8_4",48

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit8_5",84

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit8_2",11

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit8_3",129

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_janux_forumns_discussions",249

"tag:nextthought.com,2011-10:OU-NTIVideo-SOC1113_F_2014_Intro_to_Sociology.ntivideo.video_07.01_Introduction",294

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_02.03.02_Laudible",2042

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1303_S_2015_Power_and_Elegance_of_Computational_Thinking.ntivideo.video_Intro_to_Drawing",70

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_07.02.09_Tuition",123

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1303_S_2015_Power_and_Elegance_of_Computational_Thinking.ntivideo.video_janux_nextthought",1063

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit6_a",146.0

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_03.02.03_Logical_Operators",2952

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_S_2015_Business_Finance.ntivideo.video_6.Overview",233

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_S_2015_Intro_to_Computer_Programming.ntivideo.video_janux_forumns_discussions",249

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_intercellular_communication_classification",622

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM1315_F_2014_GeneralChemistry.ntivideo.video_janux_video_features",208

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_05.04_Produced",369

"tag:nextthought.com,2011-10:OU-NTIVideo-IAS2003_F_2014_GlobalCommunity.ntivideo.video_youtube_3",151.0

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_S_2015_Business_Finance.ntivideo.video_03_Terms_Definitions",232

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_S_2015_Intro_to_Computer_Programming.ntivideo.video_02.03.02_Laudible",2042

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_1.1_Overview",97

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1303_S_2015_Power_and_Elegance_of_Computational_Thinking.ntivideo.video_summary_creativity_mixed_media",78

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit6_4",186

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit6_5",132

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit6_6",261

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit6_1",194

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit6_2",531

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit6_3",11

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_03.02.05_Debugging",508

"tag:nextthought.com,2011-10:OU-NTIVideo-IAS2003_F_2014_GlobalCommunity.ntivideo.video_youtube_7",209.0

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_03.01.02_Explore_the_API",1375

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1303_S_2015_Power_and_Elegance_of_Computational_Thinking.ntivideo.video_inside_internet_routing",258

"tag:nextthought.com,2011-10:OU-NTIVideo-PSC4283_S_2015_Civil_Rights_and_Civil_Liberties.ntivideo.unit11_video_1",414

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit4_3",921

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit4_1",313

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit4_4",488

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_lab_senses_reflexes_triceps",92

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1303_S_2015_Power_and_Elegance_of_Computational_Thinking.ntivideo.video_tornado_simulation",496.0

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_S_2015_Intro_to_Computer_Programming.ntivideo.video_05.01.02_Pseudo_ArrayList_Classes_as_Contract",517

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_janux_assignments",173

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_8.Overview",220

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_03_Student_Affairs",155

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_03.05_Student_Athletes",203

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_01.01.01_Academic_Integrity",172

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_04_State_Position",180.0

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit8_1",210

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_janux_video_features",208

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_menstrual_cycle_ovarian_cycle",462

"tag:nextthought.com,2011-10:OU-NTIVideo-SOC1113_F_2014_Intro_to_Sociology.ntivideo.video_05.01_Introduction",182

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_7.Solution",511

"tag:nextthought.com,2011-10:OU-NTIVideo-IAS2003_F_2014_GlobalCommunity.ntivideo.video_30.01",223

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_lab_knee_jerk_control_segment",180

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_janux_reading_features",301

"tag:nextthought.com,2011-10:OU-NTIVideo-SOC1113_F_2014_Intro_to_Sociology.ntivideo.video_04.01_Introduction",168

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_05.01.03_Frogger_2",3109

"tag:nextthought.com,2011-10:OU-NTIVideo-PHIL1203_F_2014_HumanDestiny.ntivideo.video_janux_assignments",173

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_01.11_Industry",72

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_Paragraphs_Unity",452

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_2.5_Compounding",263

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_distal_convoluted_tubule_water_reabsorption",132

"tag:nextthought.com,2011-10:OU-NTIVideo-UCOL1002_F_2014_Gateway.ntivideo.5_3_Video_1",207

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_05.02.02_Environment_Variables",3479

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_Pearl_Harbor_Legacies",278

"tag:nextthought.com,2011-10:OU-NTIVideo-UCOL1002_F_2014_Gateway.ntivideo.9_2_Video_2",241

"tag:nextthought.com,2011-10:OU-NTIVideo-UCOL1002_F_2014_Gateway.ntivideo.9_2_Video_3",248

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_janux_contacts",189

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_Construction_1",35

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1303_S_2015_Power_and_Elegance_of_Computational_Thinking.ntivideo.video_summary_abstraction_inside_computer",112

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_Compromise_of_1877",286

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_Atomic_Anxiety_in_1950s",326

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_janux_forumns_discussions",249

"tag:nextthought.com,2011-10:OU-NTIVideo-PSC4283_S_2015_Civil_Rights_and_Civil_Liberties.ntivideo.video_janux_social_feeds",162

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_janux_reading_features",301

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_03.02.01_Student_Affairs",54

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_immune_system_hormone",41

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_03_Risk_Yield",351

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_S_2015_Intro_to_Computer_Programming.ntivideo.video_02.02.04_Craps",1237

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_2.1_Time_Value",265

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_Individual_Liberty_vs_National_Security",441

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_01.03_Introduction",28

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_03_Dry_Shale",51

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_6.3_Funding",108

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_janux_video_features",208

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_Tet_Offensive",466

"tag:nextthought.com,2011-10:OU-NTIVideo-ENGR1510_S_2015_Intro_to_Water.ntivideo.video_janux_contacts",189

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.video_unit1_9",411

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_01.01.02_Windows",1323

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_janux_video_features",208

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_06.01_Introduction",156

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_05.09_Methane",104.0

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_10.RatioExample3",436

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_digestive_absorption_liquids",643

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_10.RatioExample1",298

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_S_2015_Intro_to_Computer_Programming.ntivideo.video_03.01.05_Persistent_List",2061

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_electrical_connection_cardiac_cells",211

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_S_2015_Business_Finance.ntivideo.video_janux_overview",423

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_overview_renal_tubule_system",92

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_9.Dividends",351

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_6.3_Governance_Within",155

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_S_2015_Business_Finance.ntivideo.video_2.8_Perpetuity",586

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_25.06",216

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_03.02.04_Searching_2",514

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_S_2015_Business_Finance.ntivideo.video_5.Growth_Versus",329

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_reproduction_functional_anatomy_female",332

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_04.01.04_Hall_of_Fame",2305

"tag:nextthought.com,2011-10:OU-NTIVideo-ANTH4970_S_2015_Practical_Importance_of_Human_Evolution.ntivideo.video_10.01_Populations",223

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1303_S_2015_Power_and_Elegance_of_Computational_Thinking.ntivideo.video_janux_assignments",173

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_innate_immune_response",865

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_intercellular_communication_intro",486

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_19.01",447

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_19.02",405

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_19.03",717

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_19.04",569

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_19.05",109

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_05.05",136

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_S_2015_Intro_to_Computer_Programming.ntivideo.video_04.02.06_Debugging",621

"tag:nextthought.com,2011-10:OU-NTIVideo-IAS2003_F_2014_GlobalCommunity.ntivideo.video_janux_assignments",173

"tag:nextthought.com,2011-10:OU-NTIVideo-SOC1113_S_2015_Intro_to_Sociology.ntivideo.video_02.01_Introduction",265

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_S_2015_Intro_to_Computer_Programming.ntivideo.video_04.01.03_Predicting_Weather",2244

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_03.03",487

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_03.02",753

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_03.01",342

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_Future_Tribal_2",168

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_07.03._For_Profit",89

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_03.05",190

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_03.04",165

"tag:nextthought.com,2011-10:OU-NTIVideo-ANTH4970_S_2015_Practical_Importance_of_Human_Evolution.ntivideo.video_05.01.Exceptions",218

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM1315_F_2014_GeneralChemistry.ntivideo.video_04.05",281

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM1315_F_2014_GeneralChemistry.ntivideo.video_04.04",301

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM1315_F_2014_GeneralChemistry.ntivideo.video_04.03",337

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_S_2015_Business_Finance.ntivideo.video_1.9_Dodd",389

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM1315_F_2014_GeneralChemistry.ntivideo.video_04.01",201

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM1315_F_2014_GeneralChemistry.ntivideo.video_04.00",110

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_05.01.02_Frogger_1",2182

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_Roots_of_Cold_War",475

"tag:nextthought.com,2011-10:OU-NTIVideo-ANTH4970_S_2015_Practical_Importance_of_Human_Evolution.ntivideo.video_07.01_Presistance",188

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_overview_autonomic_innervation_heart",128

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_1.5_Organization",391

"tag:nextthought.com,2011-10:OU-NTIVideo-ANTH4970_S_2015_Practical_Importance_of_Human_Evolution.ntivideo.video_09.01_Three",406

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_01.18_Shale",161

"tag:nextthought.com,2011-10:OU-NTIVideo-IAS2003_F_2014_GlobalCommunity.ntivideo.video_26.04",226

"tag:nextthought.com,2011-10:OU-NTIVideo-IAS2003_F_2014_GlobalCommunity.ntivideo.video_janux_contacts",189

"tag:nextthought.com,2011-10:OU-NTIVideo-PHIL1203_F_2014_HumanDestiny.ntivideo.video:Buddhism,_Part_I_BY_Neal_Judisch",397

"tag:nextthought.com,2011-10:OU-NTIVideo-GEOG3890_S_2015_Hydraulic_Fracturing_and_Water_Resources.ntivideo.video_Construction_and_Hydraulic",212.0

"tag:nextthought.com,2011-10:OU-NTIVideo-UCOL1002_S_2015_Gateway.ntivideo.1_1_Video_1",31

"tag:nextthought.com,2011-10:OU-NTIVideo-ENGR1510_S_2015_Intro_to_Water.ntivideo.video_2.4_video_2",154.0

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_9.Why",318

"tag:nextthought.com,2011-10:OU-NTIVideo-CHEM4970_F_2014_Chemistry_of_Beer.ntivideo.introduction_video_1",77

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_01.04",382

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_01.01",169

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_01.03",157

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_01.02",507

"tag:nextthought.com,2011-10:OU-NTIVideo-LSTD1153_S_2015_History_United_States_1865_to_Present.ntivideo.video_2_Overview",261

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_22.02",153

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_04.02.02_Tracing_Parameter_Passing",559

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_5.Market_Efficiency",333

"tag:nextthought.com,2011-10:OU-NTIVideo-FIN3303_F_2014_Business_Finance.ntivideo.video_2.4_Equation",167

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_janux_social_feeds",162

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1323_F_2014_Intro_to_Computer_Programming.ntivideo.video_04.02.01_Control_Arrays",450

"tag:nextthought.com,2011-10:OU-NTIVideo-CLC3403_F_2014_LawAndJustice.ntivideo.video_Protecting",123

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_protein_structure_function",910.0

"tag:nextthought.com,2011-10:OU-NTIVideo-PSC4283_S_2015_Civil_Rights_and_Civil_Liberties.ntivideo.video_janux_contacts",189

"tag:nextthought.com,2011-10:OU-NTIVideo-EDAH5023_S_2015_Admin_of_Adult_and_Higher_Education.ntivideo.video_06_Module_Objectives",25

"tag:nextthought.com,2011-10:OU-NTIVideo-CS1303_S_2015_Power_and_Elegance_of_Computational_Thinking.ntivideo.video_Event_Handling",93

"tag:nextthought.com,2011-10:OU-NTIVideo-BIOL2124_F_2014_Human_Physiology.ntivideo.video_a1c_levels",369.0

